lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
0.08,100.0,3332.32508278787,18.48798449355081,1.9706673693833958,False,3601.6770490449853
0.08,126.73439348306668,3331.7810814721074,17.94398317778796,1.917438686759199,False,3353.0820738361217
0.08,160.61606491520791,3331.184183389694,17.347085095375313,1.860812959935197,False,3109.5703802313656
0.08,203.55579570665742,3330.5335653527063,16.696467058387405,1.8006617869145922,False,2871.733083510073
0.08,257.9752030884629,3329.8293047309344,15.99220643661538,1.7368935980261833,False,2640.192550116917
0.08,326.9433089708729,3329.0726708154434,15.235572521124322,1.6694706212364714,False,2415.5949195062276
0.08,414.3496196577045,3328.266437181529,14.429338887210179,1.598413947981652,False,2198.5996085105
0.08,525.1234773725855,3327.41514863216,13.578050337840704,1.5238037586113387,False,1989.865513116587
0.08,665.5120540853359,3326.525262307073,12.688164012753806,1.4457855882592796,False,1790.0341370264068
0.08,843.4326653017499,3325.6050927893157,11.767994494996765,1.3645919675736675,False,1599.7105618026108
0.08,1068.9192728082367,3324.664525484921,10.827427190602156,1.2805820545661735,False,1419.4438740178011
0.08,1354.6883572171257,3323.71451304868,9.877414754361144,1.1942909440927543,False,1249.7091801362112
0.08,1716.8560731048442,3322.7664240510794,8.929325756759955,1.1064683329165599,False,1090.893474661978
0.08,2175.8471312266224,3321.8313571777426,7.994258883423754,1.0180794307302437,False,943.2872386428062
0.08,2757.546664878766,3320.9195530334378,7.082454739118293,0.9302460878397422,False,807.0826967116445
0.08,3494.760040746641,3320.040018799327,6.202920505008206,0.8441245604979989,False,682.378286433639
0.08,4429.06294132883,3319.200430589358,5.363332295038617,0.7607416988924908,False,569.1874336125329
0.08,5613.146055676366,3318.407310031342,4.570211737022873,0.6808324692553852,False,467.44863904314116
0.08,7113.78660898013,3317.666405923813,3.8293076294934507,0.6047293133877435,False,377.0335433627479
0.08,9015.614312570586,3316.983162937521,3.146064643201407,0.5323447793357834,False,297.75017088791355
0.08,11425.884117808895,3316.363131716458,2.526033422139153,0.4632666128137597,False,229.33981793979183
0.08,14480.524936783147,3315.812170150099,1.9750718557796971,0.39695861617852235,False,171.46776769915596
0.08,18351.805451796346,3315.3363118361012,1.4992135417816825,0.3330471145953834,False,123.70989700197242
0.08,23258.049332526516,3314.941247350359,1.1041490560395686,0.2716967461123096,False,85.53899586270563
0.08,29475.94775756986,3314.631478556603,0.7943802622830844,0.21418726923467105,False,56.31583273713477
0.08,37356.16361394183,3314.409338631764,0.5722403374448731,0.16408413703406838,False,35.29010237706825
0.08,47343.107384671224,3314.2741653816242,0.4370670873052404,0.12952486713977585,False,21.614901130320504
0.08,60000.0,3314.221916761945,0.3848184676254277,0.12260638250070312,False,14.375292736804113
0.12,100.0,3332.0885398681066,18.251441573787453,1.9324256101011072,False,3370.6858852943406
0.12,126.73439348306668,3331.5143587636003,17.6772604692811,1.8745447938432431,False,3123.933743419824
0.12,160.61606491520791,3330.884550905232,17.047452610913115,1.8136962776254495,False,2882.5470872817095
0.12,203.55579570665742,3330.1980832724703,16.360984978150917,1.749933759862639,False,2647.1573388713878
0.12,257.9752030884629,3329.4548747021377,15.617776407819111,1.6832746592392778,False,2418.4318965252023
0.12,326.9433089708729,3328.656139738062,14.819041443742481,1.6137066802730495,False,2197.066035189666
0.12,414.3496196577045,3327.804736447581,13.967638153261941,1.5411985204500864,False,1983.7716520950198
0.12,525.1234773725855,3326.9054436867823,13.068345392462652,1.4657156994546627,False,1779.2627814593725
0.12,665.5120540853359,3325.9650972354866,12.127998941167425,1.3872465769278894,False,1584.238167557167
0.12,843.4326653017499,3324.992537918096,11.155439623776875,1.3058459560934925,False,1399.361649360042
0.12,1068.9192728082367,3323.9983590681063,10.161260773787399,1.2216987645594624,False,1225.2416039416566
0.12,1354.6883572171257,3322.994476266159,9.157377971839015,1.1351924396543445,False,1062.411105004372
0.12,1716.8560731048442,3321.9935750292907,8.156476734970875,1.0469704390145202,False,911.3106367741711
0.12,2175.8471312266224,3321.0085194954786,7.171421201158955,0.9579328005071367,False,772.2750198224094
0.12,2757.546664878766,3320.051819679926,6.2147213856075725,0.8691612890221198,False,645.5255576204509
0.12,3494.760040746641,3319.135245478838,5.2981471845185295,0.7817739123845936,False,531.167342949193
0.12,4429.06294132883,3318.269637096765,4.4325388024460155,0.6967441913743629,False,429.19043141044676
0.12,5613.146055676366,3317.4649015186237,3.6278032243045346,0.6147403656404457,False,339.47263151360676
0.12,7113.78660898013,3316.7301202054537,2.893021911134656,0.5360403974896463,False,261.7814099981915
0.12,9015.614312570586,3316.073644040311,2.2365457459917706,0.46056070057859944,False,195.7730918279849
0.12,11425.884117808895,3315.5030363961932,1.6659381018741442,0.388009017424271,False,140.9890624594409
