lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
0.5,1354.6883572171257,7099.65136706246,22.451301774624152,2.0840248061872417,False,555.4226529938169
0.5,1716.8560731048442,7093.279134093211,16.079068805375208,1.7962160707917658,False,385.3645185099449
0.5,2175.8471312266224,7088.193253502621,10.993188214785732,1.5310672885456789,False,254.3361332975328
0.5,2757.546664878766,7084.270952366403,7.070887078566921,1.289102220399014,False,156.8204549876973
0.5,3494.760040746641,7081.376378655483,4.176313367648072,1.0696561551124195,False,87.58992324071005
0.5,4429.06294132883,7079.372288710234,2.172223422397292,0.8714092805514912,False,41.83279673708603
0.5,5613.146055676366,7078.127765072648,0.9276997848122847,0.6931004003601394,False,15.212733058258891
0.5,7113.78660898013,7077.521685505366,0.32162021752992587,0.5344109673370285,True,3.8743195184506476
0.5,9015.614312570586,7077.442783669265,0.24271838142922206,0.39728471810397376,True,4.415270965080708
0.5,11425.884117808895,7077.787877109486,0.5878118216489383,0.28858559377567194,False,13.84750477434136
0.5,14480.524936783147,7078.459983488521,1.2599182006866614,0.22424512197202828,False,29.564493377460167
0.5,18351.805451796346,7079.367619217786,2.1675539299511,0.2205536386711391,False,49.32341463188641
0.5,23258.049332526516,7080.425782850107,3.2257175622711656,0.26328790347596515,False,71.24099940038286
0.5,29475.94775756986,7081.558283839881,4.3582185520455825,0.3232492853535031,False,93.79485873412341
0.5,37356.16361394183,7082.700501486352,5.50043619851549,0.38429990114576734,False,115.81953823799267
0.5,47343.107384671224,7083.801539274716,6.6014739868795,0.4403366063533877,False,136.48879091162235
0.5,60000.0,7084.825051405253,7.624986117417211,0.48941130060048277,False,155.2809013200458
0.75,100.0,7232.784901550865,155.5848362630286,5.410116153362761,False,5432.151996031636
0.75,126.73439348306668,7216.4859453756335,139.2858800877979,5.148258455377883,False,4651.854505411349
0.75,160.61606491520791,7200.152061596546,122.95199630871139,4.850391987385136,False,3934.7635329605546
0.75,203.55579570665742,7184.0568227648855,106.85675747704845,4.51957912664582,False,3283.387989928946
0.75,257.9752030884629,7168.489640933074,91.28957564523989,4.161561817531976,False,2699.2676171008497
0.75,326.9433089708729,7153.73582549374,76.5357602059039,3.7840315575551973,False,2182.795915255323
0.75,414.3496196577045,7140.054638865845,62.85457357800969,3.395811363973114,False,1733.1021358515136
0.75,525.1234773725855,7127.658503523533,50.45843823569667,3.0060813909434008,False,1348.018329043407
