,fg3m,fg3_miss,fg2m,fg2_miss,ftm,ft_miss,orb,drb,ast,tov,stl,blk,pf
2012,94.20209114261587,50.15210450239558,86.40671124071208,107.87137023124407,166.05723704307582,238.59051501867378,83.40608816786568,99.04757992796243,42.79254528160861,321.6725154089143,560.2136823075101,99.58318454184302,188.75658258682788
2013,76.51661502052602,39.67297677705758,92.57423962352966,102.19548731742952,153.75009803808206,268.4574604135592,76.9572810906859,92.92212843168794,47.12914329715857,343.65908982778944,519.7881771501281,103.23405720195477,202.39734735129755
2014,88.78126440552963,48.143198928766765,82.10075070819585,92.1744049496375,154.82049364796313,250.55426622743886,86.4249903771963,75.24669352892849,44.153929763936695,366.2195057413456,504.6738660026688,133.47235609191964,230.76836335259893
