lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
0.25,100.0,7156.690001111795,84.46392900565624,3.575857803692733,False,4705.94475274533
0.25,126.73439348306668,7152.14971172107,79.92363961493228,3.5421515276628606,False,4245.826510852668
0.25,160.61606491520791,7147.345109919674,75.11903781353612,3.4933626470982366,False,3803.771979398094
0.25,203.55579570665742,7142.288919197216,70.0628470910784,3.425690151745166,False,3381.3849962414242
0.25,257.9752030884629,7137.00636063974,64.7802885336001,3.336340255336815,False,2980.2759717074223
0.25,326.9433089708729,7131.536718156238,59.310646050099784,3.2237456215300706,False,2602.0174647681415
0.25,414.3496196577045,7125.933724247114,53.70765214097501,3.087689760028109,False,2248.090092005674
0.25,525.1234773725855,7120.264442071345,48.03836996520604,2.929311382841127,False,1919.8202901082113
0.25,665.5120540853359,7114.606567112345,42.380495006205095,2.750982065159956,False,1618.3135208417661
0.25,843.4326653017499,7109.044413012377,36.8183409062387,2.556064853341576,False,1344.3886920537334
0.25,1068.9192728082367,7103.664168703294,31.4380965971548,2.348572528293339,False,1098.5209436779842
0.25,1354.6883572171257,7098.549178482358,26.323106376218675,2.1327587289515226,False,880.799711689353
0.25,1716.8560731048442,7093.775909554641,21.54983744850215,1.9126946997125929,False,690.9069262426347
0.25,2175.8471312266224,7089.410952699989,17.18488059384963,1.6919027714024528,False,528.1169133526273
0.25,2757.546664878766,7085.5089977717635,13.282925665625225,1.473124463891431,False,391.31624011090025
0.25,3494.760040746641,7082.111441360609,9.885369254469879,1.2582860122365795,False,279.0395943354815
0.25,4429.06294132883,7079.245261954939,7.019189848800306,1.0486820054883206,False,189.51742589147761
0.25,5613.146055676366,7076.922026635044,4.695954528905167,0.8453394832810761,False,120.7321406332776
0.25,7113.78660898013,7075.137211516793,2.9111394106554145,0.6494937558432426,False,70.48103628819808
0.25,9015.614312570586,7073.870221731426,1.6441496252875367,0.46322458799348554,False,36.44477558671497
0.25,11425.884117808895,7073.085471645876,0.859399539738115,0.2911444426259931,False,16.259548594942316
0.25,14480.524936783147,7072.734664954294,0.5085928481557858,0.15121101108759333,False,7.589609034825116
0.25,18351.805451796346,7072.760120144366,0.5340480382259557,0.13388102343881292,False,8.195496984524652
0.25,23258.049332526516,7073.098732279976,0.8726601738371755,0.2413311864780841,False,15.992782175540924
0.25,29475.94775756986,7073.686005647857,1.4599335417182373,0.3637722146292037,False,29.096911421976984
0.25,37356.16361394183,7074.459568855842,2.2334967497019536,0.4793714793594785,False,45.85162273887545
0.25,47343.107384671224,7075.361730500297,3.135658394157872,0.5846586338720045,False,64.84099704679102
0.25,60000.0,7076.340940568063,4.1148684619251075,0.6791607472499431,False,84.88785278680734
0.33,100.0,7154.53564873662,82.30957663048139,3.5991857560072145,False,4407.015432334039
0.33,126.73439348306668,7149.822511570432,77.59643946429351,3.5629332099557396,False,3954.6242036372423
0.33,160.61606491520791,7144.839690103787,72.61361799764782,3.509211672021618,False,3521.1859472824726
0.33,203.55579570665742,7139.603130452126,67.37705834598546,3.434437023300864,False,3108.376193432603
0.33,257.9752030884629,7134.142238751176,61.91616664503708,3.3361790593844867,False,2717.869649023749
0.33,326.9433089708729,7128.501446137569,56.27537403143124,3.2132768336018067,False,2351.2907693788875
0.33,414.3496196577045,7122.740628730612,50.5145566244737,3.0658638393946216,False,2010.1538021864835
0.33,525.1234773725855,7116.934064059465,44.707991953326015,2.8953142914431957,False,1695.7939052656293
0.33,665.5120540853359,7111.1677905292145,38.94171842307587,2.7041161246237744,False,1409.2930621933192
0.33,843.4326653017499,7105.535510194114,33.30943808797565,2.4956648662625778,False,1151.406823390862
0.33,1068.9192728082367,7100.133460051448,27.907387945309345,2.2739731913249948,False,922.499585659476
0.33,1354.6883572171257,7095.054868374145,22.828796268006226,2.043313394977927,False,722.4964024806395
0.33,1716.8560731048442,7090.384631954419,18.158559848279765,1.8078449234765057,False,550.8578190344851
0.33,2175.8471312266224,7086.194702026116,13.968629919976228,1.5713050797441537,False,406.58126728469506
0.33,2757.546664878766,7082.540447694181,10.314375588042093,1.3368389744873452,False,288.22905806684867
0.33,3494.760040746641,7079.458103088278,7.232030982140168,1.1070082462883253,False,193.9800201295875
0.33,4429.06294132883,7076.963362681209,4.737290575071347,0.8839587270635512,False,121.69997249823064
0.33,5613.146055676366,7075.051222655721,2.825150549582213,0.6696796424579514,False,69.02539861574769
0.33,7113.78660898013,7073.697163122725,1.4710910165867972,0.4663252250305976,False,33.45440600113943
0.33,9015.614312570586,7072.8596503191,0.6335782129619474,0.27702020797336696,False,12.43888728809543
0.33,11425.884117808895,7072.483736706723,0.25766460058330265,0.11338156576328086,False,3.4717714730650187
0.33,14480.524936783147,7072.505348708332,0.27927660219393147,0.10616221192224772,False,4.163709490559995
0.33,18351.805451796346,7072.855754185601,0.6296820794619634,0.23968179160514233,False,12.30472573172301
0.33,23258.049332526516,7073.465703690899,1.2396315847607184,0.3714011634979296,False,25.908200263045728
0.33,29475.94775756986,7074.268822168381,2.042750062243067,0.49108896476676794,False,43.2367153596133
0.33,37356.16361394183,7075.203995036332,2.977922930193381,0.5981036452352029,False,62.811468940461054
0.33,47343.107384671224,7076.216742984962,3.9906708788237664,0.6930055829062649,False,83.40874069323763
0.33,60000.0,7077.259837780332,5.033765674194183,0.7765993642123146,False,104.04776882822625
0.5,100.0,7150.900160855548,78.67408874940884,3.629439912455318,False,3977.2289877668954
0.5,126.73439348306668,7145.917845935505,73.69177382936559,3.584763028160355,False,3538.4125257511623
0.5,160.61606491520791,7140.66529480479,68.43922269865197,3.5193475124494955,False,3120.0332790294196
0.5,203.55579570665742,7135.165469059459,62.939396953319374,3.4301219737843835,False,2723.8545611221343
0.5,257.9752030884629,7129.456326186459,57.23025408031954,3.3151985218425697,False,2351.616321322974
0.5,326.9433089708729,7123.592452613624,51.36638050748461,3.1738767862454194,False,2004.9764233096503
0.5,414.3496196577045,7117.645560490319,45.41948838418011,3.0066222566562595,False,1685.440245960839
0.5,525.1234773725855,7111.70340057825,39.47732847211118,2.815028702768571,False,1394.2804816111457
0.5,665.5120540853359,7105.866752749086,33.64068064294734,2.60174287400779,False,1132.4514684430324
0.5,843.4326653017499,7100.244415195435,28.018343089295193,2.3703173365419583,False,900.5053204302676
0.5,1068.9192728082367,7094.946487690785,22.72041558464698,2.124976677297547,False,698.5196163866203
0.5,1354.6883572171257,7090.076637546072,17.850565439932872,1.8703226099110184,False,526.0473863163497
0.5,1716.8560731048442,7085.72432876997,13.498256663831489,1.6110374090260697,False,382.0988120799884
0.5,2175.8471312266224,7081.9580926018225,9.732020495684264,1.3516485354676386,False,265.16039456264116
0.5,2757.546664878766,7078.820790380555,6.594718274417209,1.096385312020403,False,173.2520730867982
0.5,3494.760040746641,7076.327497011231,4.101424905091699,0.8491083535585606,False,104.01714691193774
0.5,4429.06294132883,7074.466184983938,2.24011287779922,0.6132551110055782,False,54.83513292297721
0.5,5613.146055676366,7073.200912299736,0.9748401935965376,0.39174674284298894,False,22.94489282486029
0.5,7113.78660898013,7072.4768250368215,0.25075293068257454,0.18684448309983082,False,5.56497080437839
0.5,9015.614312570586,7072.2260721061375,0.0,0.0,True,0.0
0.5,11425.884117808895,7072.37373180832,0.14765970218286384,0.1682251077789636,True,3.725611310917884
0.5,14480.524936783147,7072.84302866908,0.6169565629405043,0.3181123205327876,False,14.44852382177487
0.5,18351.805451796346,7073.559396614684,1.3333245085461385,0.45060698680250527,False,30.142441126983613
0.5,23258.049332526516,7074.453252243472,2.227180137333562,0.567059063729837,False,49.06334769632667
0.5,29475.94775756986,7075.4616298288765,3.2355577227372123,0.6689638526460298,False,69.7494522316847
0.5,37356.16361394183,7076.529037038311,4.302964932172836,0.7577706005922566,False,91.01123145315796
0.5,47343.107384671224,7077.607942006476,5.381869900337188,0.8347877980914125,False,111.91587056941353
0.5,60000.0,7078.659167825989,6.433095719850462,0.9011727570352197,False,131.76835572673008
0.75,100.0,7146.861085390527,74.63501328438869,3.6448827301366666,False,3581.883584583178
0.75,126.73439348306668,7141.618312271491,69.39224016535135,3.5870920877392725,False,3158.9009713041596
0.75,160.61606491520791,7136.117410437573,63.891338331434056,3.5058915358147464,False,2757.9395995745435
0.75,203.55579570665742,7130.3910079385,58.164935832360605,3.398652337511405,False,2380.8046159825753
0.75,257.9752030884629,7124.488431857969,52.26235975182917,3.2638525720542377,False,2029.239384201821
0.75,326.9433089708729,7118.477323731966,46.25125162582826,3.1010877809148534,False,1704.8558132355101
0.75,414.3496196577045,7112.44384067242,40.21776856628257,2.9110919606982204,False,1409.0524788794573
0.75,525.1234773725855,7106.490781228256,34.26470912211698,2.6957483230990436,False,1142.9234674540348
0.75,665.5120540853359,7100.733145963172,28.50707385703372,2.4580548390738177,False,907.1641139648855
0.75,843.4326653017499,7095.291071028859,23.06499892272077,2.20201818732339,False,701.9834768273868
0.75,1068.9192728082367,7090.280701325059,18.054629218920127,1.9324736338316961,False,527.0362363751046
0.75,1354.6883572171257,7085.804224445659,13.578152339520784,1.654851278766388,False,381.3872634812724
