lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
0.75,60000.0,3530.563402108875,2.8052646743160947,0.3994387567354232,False,118.58599320775829
1.0,100.0,3569.5269215934777,41.76878415891942,2.078906306179562,False,3823.2190482397564
1.0,126.73439348306668,3566.4364378696037,38.678300435045365,1.9608608958965035,False,3353.2905495339073
1.0,160.61606491520791,3563.1815197772,35.42338234264135,1.8332648295911254,False,2911.2147011042107
1.0,203.55579570665742,3559.796474653569,32.03833721901101,1.6981091360554477,False,2499.1179059464484
1.0,257.9752030884629,3556.327594270448,28.569456835890016,1.5576360315383402,False,2118.9102378971875
1.0,326.9433089708729,3552.8326380357566,25.074500601198814,1.4141155485104344,False,1772.1747841057368
1.0,414.3496196577045,3549.378647718016,21.62051028345777,1.269705361652086,False,1460.048393219011
1.0,525.1234773725855,3546.037948202725,18.279810768166953,1.1264237077561294,False,1183.1064779632725
1.0,665.5120540853359,3542.8825960905137,15.124458655955276,0.9862115990564753,False,941.2693558675237
1.0,843.4326653017499,3539.9780044756967,12.219867041138423,0.8510175428654448,False,733.7492859601043
1.0,1068.9192728082367,3537.3768471099625,9.61870967540417,0.7228280694519597,False,559.054212117102
1.0,1354.6883572171257,3535.114457377537,7.356319942978462,0.6035964181703264,False,415.0558670507744
1.0,1716.8560731048442,3533.2066874696147,5.448550035056451,0.49507464266156304,False,299.11779093532823
1.0,2175.8471312266224,3531.6506253606576,3.8924879260996024,0.3986103198088178,False,208.26618529995903
1.0,2757.546664878766,3530.4278649927232,2.669727558164959,0.31502339694805653,False,139.37726370920427
1.0,3494.760040746641,3529.509424611801,1.751287177242375,0.2447495254760089,False,89.35190269583836
1.0,4429.06294132883,3528.861089510072,1.102952075513258,0.18853802814070378,False,55.252833990613
1.0,5613.146055676366,3528.447982365029,0.6898449304705536,0.14894932325844837,False,34.38987992750481
1.0,7113.78660898013,3528.2374983953023,0.4793609607439976,0.1313346853059344,False,24.35174861899577
1.0,9015.614312570586,3528.200287389792,0.4421499552332534,0.13897264307646454,False,22.995139953214675
1.0,11425.884117808895,3528.309582783867,0.5514453493082329,0.16623997128855045,False,28.41022720444016
1.0,14480.524936783147,3528.539682927151,0.7815454925921586,0.204089900874557,False,38.88377605145797
1.0,18351.805451796346,3528.8645823627567,1.106444928198107,0.24620951438894373,False,52.87662079092115
1.0,23258.049332526516,3529.2575305616547,1.499393127096937,0.2888958274360356,False,69.02256813505664
1.0,29475.94775756986,3529.691763200979,1.933625766420755,0.3298942757038578,False,86.14486490911804
1.0,37356.16361394183,3530.1420819376776,2.3839445031196194,0.3678108100350076,False,103.27866158098914
1.0,47343.107384671224,3530.5866322875386,2.828494852980475,0.4018559878087778,False,119.68628091993742
1.0,60000.0,3531.008254520125,3.2501170855661257,0.4316967824073525,False,134.85623259749264
