fg3m,fg3_miss,fg2m,fg2_miss,ftm,ft_miss,orb,drb,ast,tov,stl,blk,pf,season,Max_Shadow,Min_Shadow,Mean_Shadow,Median_Shadow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5639040594721405,-0.46754410517456263,-0.19368796428740284,0.4057465834939638,2.313239604589468,0.04453946904521885,1.4361858675166281,-0.40107251348023765,1.538420701402349,-0.28606964660489737,0.2713136986543385,-0.08307046034175804,0.15122125847481038,-0.597513791236785,-0.3969860534355659,-0.7854675253848116,-0.5496866258230912,-0.5185801980109817
3.7519599361149956,0.24158376849560437,0.5155892764861476,0.7913649224608114,2.136031666080061,-0.45080355713021353,1.5835371614293785,0.4793963544449206,0.12248239920489588,-0.4827413277710328,0.17619594444783654,0.13028133443117682,-0.32578520767642194,-0.6230527122241324,-0.4441570773539457,-0.6598920882528752,-0.5747171399138592,-0.5827763042064016
3.1657130634398554,-0.19630969125942438,-0.17853676132545107,0.3952888813510411,1.8298450674618845,-0.0004617280870131839,2.5499024616161763,-0.4322747897851511,1.6254203852136948,-0.015943950903309034,-0.017671187164134197,0.04308988635550047,-0.1361270251908248,-0.6441487645322542,-0.44796963908554616,-0.6883087809440533,-0.5705561319421854,-0.5567300524870307
4.0032523093673476,-0.33517390265123687,1.1636628750057476,0.5140076121245577,1.1581577148854525,-0.33841974427057375,1.3952024529289837,0.4998862798663868,1.0213148843495816,-0.6346417988242192,0.2003419176600978,0.0702831259980606,-0.05188204009286848,-0.47638173977605136,-0.3992190208144611,-0.671425221157433,-0.5849721390408046,-0.5902786849349838
3.6036410481505494,-0.2516403473034101,-0.059481473427391574,0.7760801721860277,2.131921728892663,-0.028181891165090928,1.7098738049924367,-0.43814566124103677,1.2161591698007728,-0.4648914118532966,0.1749564529947597,-0.004365058817060289,-0.23880659056970774,-0.7838979067721679,-0.14232133804145197,-0.7986905054604545,-0.5245158597048605,-0.5517118824808529
3.6866267956794463,-0.3903634742247309,0.0019613809126793665,0.778445886383134,2.0424567445395767,-0.11409157464184488,1.3958369044999042,-0.4241858609259878,1.4567567939549304,-0.3857177159661332,0.19795574125994383,0.08674057603163936,-0.003335820338152226,-0.551836781083629,-0.21135514786587992,-0.7921440192299556,-0.5555178282914839,-0.6022599402307995
3.6588359259511956,-0.3705636613136276,-0.05715926785215491,0.40210341525810994,2.048615398337244,-0.11109084803221331,1.8153705674647231,-0.32974338799903136,1.2953648110601468,-0.22615421281879855,0.3081055886505752,0.017258497762215205,-0.09017111344908427,-0.49122833135991106,-0.35470650153346023,-0.8643051416890274,-0.5621102415470993,-0.5574601750816179
3.8728010510655286,-0.08632210495586828,1.3192108716510296,0.9613923886625302,1.0444575761231794,-0.46194813258573,1.7305665294679577,-0.36871655376653395,0.6050740154772777,-0.741067382291395,0.2667553151742597,0.21346711020142345,-0.08620793188758517,-0.5292919524827072,-0.225569466634427,-0.7982074011412039,-0.5528693428466687,-0.5792507799857498
3.54474609506263,-0.05561371720170205,0.5497548806535226,0.5654840741916515,1.954996946710657,-0.21626976515195587,2.1947121489206336,0.7873935392966017,-0.27853667093063733,-0.40085243145649446,0.10301276768423404,0.13794716115588201,-0.4522668365987066,-0.4966936394366279,-0.30683074532150145,-0.7497819572999772,-0.5669867537785491,-0.5946357362142609
3.1682777281360326,-0.1963127338114722,-0.10110382238798502,0.623250433450364,1.9106361401002805,-0.10703039950240648,1.9843196523099025,-0.5223350634471787,1.5390711864714919,-0.18978983565092075,0.13322540696254195,0.030644692440116108,-0.13377701009420973,,-0.4865758168331638,-0.8285246617558314,-0.6260827980751196,-0.6078751959074071
3.375151267135885,0.00701210178663736,0.4408685626884726,0.4398525894379709,1.952475203676594,0.3255097212937454,2.2062860301093155,-0.41723172044230816,-0.04603631888251556,-0.3695957712521628,0.35011248148706237,-0.15743146487589013,-0.24010233810556794,,-0.37497839403023553,-0.7243331764728247,-0.6051438726197875,-0.6479631468317311
3.8369500558832823,0.2932056845304125,0.6414888882781372,0.3311147623989231,1.6198479712301774,-0.22810538796554108,1.7388606680149594,0.29984310326955976,-0.0902073736764258,-0.3353022379527464,-0.24154981613037613,-0.12673047359971426,-0.10136589486646376,,-0.3717479609255825,-0.7544109757763747,-0.5875423038010912,-0.6107225934259837
3.6467894498034212,-0.17551379587482077,0.435578059729472,0.7283730897818301,1.931467214630409,-0.31893535400727285,1.5478808953651932,0.4299434714138313,0.32602610847753444,-0.6266593066547911,0.2818675941261936,-0.025969121611122067,-0.5532444490542178,,-0.3332581637574159,-0.7308605457266206,-0.5867387581635122,-0.6089605709604694
3.298919051827763,-0.04875281482926366,0.025309655369332777,0.5588187500350431,1.7043136764424,-0.2377478651607175,1.9387560844106089,-0.40435632955916667,1.4781361849266776,-0.12073406670890129,0.0556424447893659,0.02031239216324007,0.1290358557187868,,-0.2861963798118943,-0.8694228598809305,-0.6459733091865515,-0.6737047411277982
3.355898426641453,-0.6199324623461886,-0.12570218090409813,0.5142452564942361,1.822714233019491,-0.1773493544806495,2.0017963608865,-0.5259353603916743,1.3064483348376368,-0.2697341762565803,-0.029543634622387297,0.17167742983689366,-0.07361038922135733,,-0.23641682556299462,-0.8178802850646842,-0.565459421807175,-0.5775313072468323
3.3012161663250157,-0.1563518714372994,0.8365383029496369,0.511613022341486,1.9472110158726461,-0.2637285799680211,2.1934328408519237,-0.4087798944819259,0.1526751781577681,-0.048816766173163495,0.2897493845560426,-0.05375381633221785,-0.8218200108984928,,-0.3496252076294702,-0.8181784117337396,-0.5753219209048772,-0.5862732105315549
3.8040190831894787,-0.1770063283180706,0.6045488076966888,0.2533306890812053,1.5578781978322929,-0.12484133842948723,1.8045348027365702,-0.3327682407695987,0.7016252435881015,-0.42991173376790254,-0.1815929945060675,-0.009444446511855619,0.04976564536165436,,-0.3718671237587921,-0.8210284305747642,-0.5784721067063854,-0.566425021022065
3.7166817391433415,-0.48911439427503073,0.6105500739574778,0.7165363987252775,1.3435355432777885,-0.24435403590718038,2.005213872138575,0.4761382445676164,-0.009410767188023477,-0.40206160627676246,0.31612092783727563,-0.12471594813404582,-0.6322087426398619,,-0.2978302926081095,-0.7321340265174954,-0.5602239465558803,-0.561445971195895
3.622877388660328,0.07551506163968856,0.9874257341725807,0.6622109813297121,1.341755695770932,-0.4330994197585579,1.9676512220716509,0.06877372738350988,-0.1114864895990872,0.08590007577736593,-0.320038286651811,-0.02658641072576726,0.16844990907844254,,-0.1360730982828217,-0.8227686019486454,-0.6222576299345378,-0.6436658504570055
3.17675917807901,-0.2874206371348893,0.01640590906436749,0.820118533054444,1.9454345365141557,-0.022582350540065278,1.8529728550922786,-0.5320404342598194,1.4331480101300114,-0.33301855333864816,0.06573014024602736,0.0998589213104088,0.037863832603338324,,-0.3887727986338381,-0.8085671456058183,-0.6364023031400479,-0.6779833806802513
2.9621242559413687,-0.2001178989292072,-0.13884225749789375,0.7191963263709162,2.232671991671498,0.26742104820431845,1.9520023576569683,-0.5831300046455503,1.3814365452114021,-0.5362720552911964,0.022183868727829962,0.11384415318759898,-0.21308394033250805,,-0.3162493375071489,-0.846008978950205,-0.6138026454058108,-0.625368161772584
3.4877146278137467,-0.4376983855829402,-0.2709755240038042,0.31038033180331526,2.043416401775582,-0.23053252452488834,1.4970342066319298,-0.40196505773606783,1.4804853219298313,-0.21284773524208295,0.06292656202587768,0.16507980435255415,0.04097641770923589,,-0.21836701474454423,-0.7765013568558695,-0.5795380343809449,-0.6147113880178389
3.2962062685490534,-0.23691674535716992,-0.16451385634032484,0.6818891933922565,1.9259879965625013,-0.05378705710125809,1.8154007261411995,-0.4163291606155925,1.4333833952059631,-0.3689275024141607,0.2721229688295708,0.07333140491647001,-0.1559044377921954,,-0.5366973838982839,-0.7378124733035217,-0.6232263995366397,-0.6129895791700837
4.065281368292969,-0.35804368985209306,0.7646152093492918,-0.01068688682551971,1.6232519115106185,-0.26146825134623175,1.0832275983424962,-0.12853335784602438,0.8017894659355312,-0.2940500587218761,0.0053616042251091395,0.12800380539235115,-0.5301022195496318,,-0.309223541847476,-0.699678384847044,-0.5298958845313068,-0.5303791860167675
3.8985463535978973,-0.3788426002115333,0.9683142037895289,0.6755670491354429,1.0772130133959663,-0.10120638849492206,1.9007370859935042,0.057642374895961634,-0.35922049802403205,-0.162945454014941,-0.08128007171567182,-0.21487812449883364,-0.046973332738636304,,-0.2073999948395495,-0.6569436581377788,-0.5563595085469026,-0.6118231662844634
