lam,ratio,cp_total,cu_total,R_total,c_total,cp_off,cu_off,R_off,c_off,cp_def,cu_def,R_def,c_def
261.08763106611656,0.5,0.306924716683555,0.16790577171575882,0.5688558386484343,1.827958107379036,0.24137464359868624,0.06471653839053135,0.6033841972306768,3.729721174858167,0.3624573606351026,0.16961540718387874,0.5720188740640749,2.136936535736788
340.83375547858265,0.5,0.3067596951708606,0.17174816681237537,0.56950708977557,1.786101714296475,0.2411813359893638,0.06698401033860624,0.6036228625977418,3.600580717251546,0.36263392610551337,0.17239856821121807,0.5725013901275909,2.103462516354684
444.93738902635585,0.5,0.3065719011629648,0.17647212368431991,0.5702552135115847,1.737225657868618,0.24096537529663722,0.06982649303277343,0.6039109214228183,3.450916189984493,0.3628400219605072,0.17587471483190747,0.5730690725036991,2.063059617792655
580.8382443681718,0.5,0.3063638695927541,0.18225573289146932,0.5710989743395547,1.6809560101749412,0.24072863282730045,0.07337658140313591,0.604252670327108,3.2807283771469407,0.36307685817718716,0.18020163825867766,0.5737289111067903,2.0148366112853755
758.2484062734396,0.5,0.30613876570881643,0.18931065246368317,0.572032336468646,1.6171238212152126,0.24047408224032354,0.07779624774509888,0.6046506535886715,3.0910755879672007,0.36334364120072205,0.1855706082435354,0.5744864213581851,1.9579805478887284
989.8464007679534,0.5,0.3058990949523761,0.19788814837300053,0.5730430264722596,1.545818167825721,0.24020570455224807,0.08328452437341458,0.6051050936476493,2.8841577274940247,0.36363671664851593,0.19221326026986446,0.5753448113282653,1.8918399081206758
1292.1832594791324,0.5,0.3056450647015521,0.208286363255691,0.5741112196099105,1.4674271513701749,0.23992830983423202,0.0900874304480498,0.6056135014350659,2.6632828646676754,0.3639488292875953,0.20040987485941048,0.576303937955101,1.816022436733265
1686.8653306034985,0.5,0.30537294949934257,0.22085913955732994,0.5752087235735551,1.3826593280740134,0.23964729574377214,0.09851027060767152,0.6061705030631057,2.4327138100979853,0.36426868678594915,0.21049887874364037,0.5773589528730003,1.7305017915538636
2202.0983654741444,0.5,0.30507389660470247,0.23602640982064288,0.576298914295162,1.2925413594035047,0.2393683779608001,0.10893218792162054,0.6067678476910926,2.197407235894607,0.36458097254792265,0.2228868089476968,0.5784984530732094,1.6357225188390407
2874.703228081056,0.5,0.3047336267175189,0.2542854982531894,0.5773373942898947,1.1983916849796084,0.23909734288684215,0.12182265322326027,0.6073945166899754,1.962667341095063,0.3648669113659945,0.2380572241439974,0.5797019557376575,1.532685734188397
3752.747279189005,0.5,0.3043334535037596,0.27622165728465514,0.5782729996071053,1.1017725999309835,0.23883988714141763,0.13775944945317647,0.6080368536326254,1.733745946934825,0.36510550570455247,0.25657629352856104,0.5809366999947785,1.4229900225131689
4898.979485566359,0.5,0.3038529408437383,0.3025151209402703,0.579048613805963,1.004422324078578,0.23860160711582973,0.15744779371369264,0.6086786837357028,1.5154331571626174,0.36527561434936623,0.27909231600652407,0.582154163428961,1.3087985351084606
6395.314742640107,0.5,0.30327426136321567,0.3339417799911386,0.5796015421230445,0.9081650740774733,0.2383881548985164,0.1817409519427577,0.609301494192867,1.3116920119005466,0.36535902629667355,0.3063267855102009,0.5832872303637886,1.192710019426319
8348.687880390582,0.5,0.3025878419427107,0.3713667188105708,0.5798640550181021,0.814795259284009,0.23820546456116504,0.21166481149125302,0.6098848901620509,1.1253900111356432,0.3653444436167693,0.3390569589142775,0.5842495899447001,1.0775311758433426
10898.695706007875,0.5,0.3017981997908853,0.41573583113193535,0.5797657857530792,0.7259374275466491,0.23805980968418422,0.24845320297453136,0.6104076605584704,0.9581676019229562,0.36523176122829915,0.3780958234296514,0.5849394860515579,0.9659767143559951
14227.57321796025,0.5,0.3009281674823331,0.4680809401416855,0.5792401452215589,0.6428977163463306,0.2379573855333219,0.29360730675713653,0.6108497550519744,0.8104613885857866,0.36503534717743646,0.4242858268945865,0.5852499010045343,0.8603524417706492
18573.216936484812,0.5,0.3000193693929775,0.5295657239115128,0.578235894657818,0.5665384971990917,0.2379032450580646,0.3489991878055716,0.6111951551022684,0.6816727756701862,0.3647845651123326,0.47853549588366256,0.5850858666907842,0.7622936401796532
24246.18605611949,0.5,0.2991273769320429,0.6016068370537079,0.5767322795521936,0.49721405826599435,0.23789978337992046,0.4170419611090538,0.6114350321342434,0.5704456758913792,0.36452008932809665,0.5419356864349018,0.5843864336551682,0.672626103894495
31651.896398902696,0.5,0.2983117348181196,0.6860991104696987,0.5747528370939102,0.4347939390475196,0.23794537457412002,0.5009432783198187,0.6115700394017766,0.4749946448472114,0.3642859967804305,0.6159843989304823,0.5831448555057326,0.5913883491415218
41319.593247698205,0.5,0.2976235026631846,0.7857532245098781,0.5723714216099854,0.37877477734670506,0.23803388332467418,0.6050465295184045,0.6116105859240378,0.393414178433749,0.36411977809402984,0.7029220432116748,0.5814184548253082,0.518008763006427
