fg3m,fg3_miss,fg2m,fg2_miss,ftm,ft_miss,orb,drb,ast,tov,stl,blk,pf,season,share,gs_pct,age,Max_Shadow,Min_Shadow,Mean_Shadow,Median_Shadow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6974987850444391,0.5432369737197783,0.5275381437637433,-0.5066620324489761,0.5023302142140621,-0.543298577514279,-0.5154804854746445,-0.02076433429331158,1.1920249072985771,-0.6565966797394224,-0.3215953298261377,-0.32006834592254124,1.3642820403513334,0.29422928953529565,2.9372244872213997,1.3787247239281664,3.3861652867246477,-0.4346843342790764,-0.6558934049808154,-0.5846346509754194,-0.5906807349633102
1.2780025213122648,0.12160315350797302,0.5665750723359867,-0.535007075838675,0.8180910212089477,-0.6160750240606345,-0.5433894144706456,-0.17916412532260603,1.101423106187981,-0.6388244060352224,-0.3043284904088771,-0.47736957314415,1.4821134184613525,0.3476119129528741,2.5036793778125777,1.6597874460963793,3.344187649196328,-0.3443886495576214,-0.6604832132362727,-0.5840539158701091,-0.6149524685093679
0.8747758209841919,0.4458667936902734,0.49753575594007504,-0.4972011940973389,0.4745068661832446,-0.5833489076767409,-0.5301274064524889,-0.008473357437645894,1.3119600687181687,-0.592541526578854,-0.3946798266803509,-0.3338881158699879,1.3946254832578109,0.3638049834194202,2.8516754112181655,1.5927728602821265,3.242575495110166,-0.4209333425535672,-0.7011243078409665,-0.5946964237653081,-0.6213659830723695
0.9747953914190257,0.3383584199173807,0.5817576879545093,-0.2402594048533429,1.7347558835294303,-0.6185705981450936,-0.5786504091307813,0.0723343631143136,1.336233640324612,-0.5156197319526351,-0.3252934805738051,-0.3617486615849952,1.7161550600790316,0.3703294011442141,4.021419795948361,1.1375655020240099,0.18216026251045567,-0.1439231082672761,-0.6980971515720925,-0.577983713042629,-0.6068096410103717
0.8555372829319584,0.4011175451564119,0.7807464147632287,-0.3032308910302917,0.5305527098929171,-0.5742175020894731,-0.5477469961335941,-0.06595203540738791,1.2178432071620242,-0.5962799153209247,-0.26762806940679407,-0.3046649398607814,1.357272940213238,0.2657202529872757,2.729278651428269,1.5610888282879978,3.351746442711081,-0.40608745474426644,-0.7418396072281969,-0.6112461133108916,-0.6058871698154956
1.179963557717806,0.16381012760344743,0.38543422804222616,-0.42892145249980773,1.7079936323367393,-0.5090930572914284,-0.5090117103977051,0.045783107642195814,1.2350516066952186,-0.5625634546695082,-0.20993126231864495,-0.30951526882480557,1.7162421727381463,0.40595050795013876,4.107331459789139,0.9810300217547862,0.40408382014318045,-0.47363632064644706,-0.672736066932517,-0.5766845903771249,-0.5823018093999403
1.4880866457365869,-0.051150941169573604,0.2622878292983137,-0.5695977561486464,2.0805076562911218,-0.5970092301677413,-0.3807510951508997,0.0180230718047976,1.427587936274219,-0.5757733333528413,-0.2079969452934766,-0.34604295440180644,1.7333199865756772,0.38496515657695246,3.6629184549024516,1.095972226398566,0.5532297713343478,-0.423268873675554,-0.7003982676128048,-0.5869750870298855,-0.6162340731787047
0.8217355485646055,0.449584863785455,0.6881921902273249,-0.38478248538987747,0.4635394881084573,-0.5772401359854401,-0.4812119643507117,-0.04474374289617629,1.3025452055016495,-0.562644097048028,-0.26910356632292903,-0.354565036697475,1.4024221864650508,0.27597845592534764,2.7899738074554836,1.4347955993780783,3.3677239007473614,-0.5527258552766007,-0.6732566518945744,-0.6071882480863633,-0.605501009408294
1.2694618606141308,0.08509247943114497,0.7019722153728688,-0.4703570265744375,0.8628546573713638,-0.6549576042593899,-0.5687121981232702,-0.05823360698040281,1.137651793636261,-0.6529877407433022,-0.23101744739108446,-0.46094699401218225,1.4595381957881735,0.35776754936950605,2.4870366201819936,1.5986357108429774,3.319060383801863,-0.46720385143734716,-0.687027647888926,-0.5989328734309537,-0.5938170445232916
0.7529075368949197,0.4084003698867128,0.4950903198733913,-0.49968802013445623,0.19449499513058963,,-0.5346253671605737,-0.17506032745524636,1.0165182365736558,,-0.36164056913807796,-0.45610191701265707,1.1707657998021948,0.33169260200194967,2.7745729465721087,1.3587240885724814,3.1361376482107364,-0.5631188414624384,-0.7075115263645307,-0.6408125561745153,-0.6477203065597711
1.2614184750055215,-0.1408568913912078,0.5717888354295363,-0.5010582948309477,0.6283031017839986,,-0.5650244307744582,-0.14618846490786255,0.998840444412561,,-0.3329252666714392,-0.4943555189605577,1.3929211200728675,0.3779708548240082,2.1164770165069746,1.5832976003192358,3.1672624923521155,-0.4946560127088178,-0.7337499950290686,-0.661191404878023,-0.6867763244909288
0.8027946737468435,0.36170571529162493,0.5561452418261111,-0.38247739552774224,0.4713593737792469,,-0.5901296614609012,-0.13161884880337532,1.070544850010488,,-0.4341830658025037,-0.49150426906007283,1.2296219949164346,0.1756905155857708,2.596321087467729,1.32604378830246,3.1917324199751045,-0.5491859327270769,-0.7273886878328413,-0.6501364280164811,-0.6571539858531603
1.3885115535391854,-0.06741545134982434,0.5148144472298738,-0.3136409959470603,1.6954214424561438,,-0.3813594844021242,-0.1034361349050371,1.3734104921021504,,-0.36975658498237324,-0.44864707140495835,1.5050737405184744,0.42872284351961537,3.583794999943686,0.7327068057353616,0.3065648575749397,-0.5167141446148685,-0.731975922829974,-0.6563176973085366,-0.6821189903694871
1.552932202543222,-0.34274859172212674,0.3260916535975998,-0.4896595274249289,1.8229781339983373,,-0.43551249742263276,-0.009901453263209419,1.3215896183139089,,-0.24036795906603478,-0.34106565586387194,1.4023063312828603,0.35397884373966493,3.5342764584685673,0.8215862238352618,0.32088086984652814,-0.30532362232875515,-0.7625083608716583,-0.639824310057543,-0.6668966745643636
0.7437378730015175,0.3622652440517171,0.6433937173052648,-0.4107679751084408,0.2786066732941223,,-0.6057589974564673,-0.13263273937167264,1.020148492587252,,-0.3614366618812401,-0.41656459584780225,1.263647149948307,0.36659692814890815,2.617023491814601,1.2458222442563434,3.1993226145084694,-0.46948669996035614,-0.8272578309444496,-0.6542268972833922,-0.6765844685324933
0.772010728184013,0.35237626685642276,0.6638397208877813,-0.3668160006128784,0.36953550656994744,,-0.5985552429100435,-0.15066481958772848,1.082985643165722,,-0.33577560776782794,-0.3566126990827473,1.1923602659908012,0.21448564709141427,2.5489218786017127,1.465818594325242,3.1556312000732776,-0.5972720478049873,-0.7248522067827713,-0.6673027387856741,-0.6833991203404101
1.2501317818592874,-0.16668702479696165,0.6741955363467114,-0.3591842377305946,0.5872184715213712,,-0.5154841570098173,-0.24946155515037766,0.8774595675224647,,-0.23404702069610975,-0.4656522192239397,1.3169008444597075,0.3088444190524768,2.326565219933984,1.4479279292894582,3.1732709369542222,-0.5243517504572163,-0.7791996712211291,-0.6647998994887925,-0.6787104881397914
1.071791600360993,0.028178248301023924,0.4327133117000078,-0.2774941813334629,1.3897344749892928,,-0.5671387024052212,-0.07231964552610948,1.052251394176672,,-0.3862242585346246,-0.24461332864353677,1.546987265055719,0.46647102214580516,3.980942221316065,0.8147783774480134,0.1046041921088942,-0.49198379903156936,-0.7436707210728489,-0.6227107994106355,-0.6241853990827271
1.1872127666990238,-0.03890116156436833,0.7078743112214124,-0.30370580693558086,0.6487847772636668,,-0.5871322463544897,-0.24147943542527028,0.8549151752032145,,-0.291653514152121,-0.41351886119211795,1.264490741970331,0.3724827603480991,2.4005992343045524,1.3567205384426195,3.160867032615458,-0.44857792713990857,-0.7662873459091477,-0.6718370874962948,-0.683137931400069
