pool,window,side,feature,coef,se,delta,delta_se,coef_playoff,se_playoff,n_po_rows,lam_delta,side_name,stat,delta_z,sign_convention
era_third,2017-2026,O,orb,0.6332,0.0691,-0.1252,0.225,0.508,0.2258,48185,100.0,offense,ORB,-0.5562,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,drb,-0.0132,0.0362,0.0944,0.1195,0.0812,0.1193,48185,100.0,offense,DRB,0.7898,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,ast,0.4318,0.0388,0.131,0.1265,0.5628,0.1264,48185,100.0,offense,AST,1.0353,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,tov,-0.899,0.1137,0.3644,0.3648,-0.5346,0.3679,48185,100.0,offense,TOV,0.9989,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,stl,0.6695,0.125,-0.4282,0.3864,0.2413,0.3867,48185,100.0,offense,STL,-1.1084,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,blk,-0.2095,0.1005,0.3224,0.2936,0.1129,0.2947,48185,100.0,offense,BLK,1.098,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,pf,-0.1797,0.0653,0.2267,0.2189,0.0469,0.2188,48185,100.0,offense,PF,1.0357,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg3m,0.5135,0.1418,-1.315,0.4572,-0.8015,0.463,48185,100.0,defense,3PM,-2.8761,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg3_miss,-0.4023,0.0902,0.7514,0.2909,0.3492,0.2952,48185,100.0,defense,3P miss,2.5832,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg2m,0.0594,0.067,0.4538,0.1775,0.5132,0.1825,48185,100.0,defense,2PM,2.5566,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg2_miss,-0.2129,0.0678,-0.458,0.1769,-0.6709,0.1829,48185,100.0,defense,2P miss,-2.5898,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ftm,0.1959,0.0603,-0.1098,0.1321,0.0861,0.1381,48185,100.0,defense,FTM,-0.8312,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ft_miss,-0.1293,0.1717,-0.3243,0.4277,-0.4536,0.4422,48185,100.0,defense,FT miss,-0.7582,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,orb,-0.0998,0.079,0.0095,0.2256,-0.0904,0.2301,48185,100.0,defense,ORB,0.042,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,drb,0.3591,0.0414,-0.169,0.1198,0.19,0.1214,48185,100.0,defense,DRB,-1.4113,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ast,0.2362,0.0444,-0.0218,0.1267,0.2144,0.1286,48185,100.0,defense,AST,-0.172,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,tov,-0.8697,0.132,0.6766,0.366,-0.1931,0.3759,48185,100.0,defense,TOV,1.8486,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,stl,1.5089,0.1452,0.5764,0.3876,2.0853,0.3954,48185,100.0,defense,STL,1.4873,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,blk,1.0984,0.1159,-0.4877,0.2949,0.6107,0.3023,48185,100.0,defense,BLK,-1.6536,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,pf,0.1644,0.0748,-0.0071,0.2191,0.1573,0.2226,48185,100.0,defense,PF,-0.0324,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg3m,1.9996,0.1915,-0.5708,0.6318,1.4288,0.6365,48185,100.0,total,3PM,-0.9035,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg3_miss,-0.7009,0.122,0.2997,0.4079,-0.4012,0.4112,48185,100.0,total,3P miss,0.7346,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg2m,0.7712,0.089,0.3086,0.269,1.0798,0.2718,48185,100.0,total,2PM,1.1476,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg2_miss,-0.7796,0.0898,-0.4177,0.2518,-1.1973,0.2569,48185,100.0,total,2P miss,-1.6588,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ftm,0.8264,0.0788,-0.2363,0.1862,0.5901,0.1921,48185,100.0,total,FTM,-1.2693,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ft_miss,-0.6258,0.2251,-0.7894,0.5915,-1.4153,0.6067,48185,100.0,total,FT miss,-1.3345,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,orb,0.5333,0.1058,-0.1157,0.3376,0.4177,0.3403,48185,100.0,total,ORB,-0.3426,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,drb,0.3459,0.0552,-0.0747,0.1767,0.2712,0.1771,48185,100.0,total,DRB,-0.4227,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ast,0.6679,0.0589,0.1092,0.1763,0.7772,0.1778,48185,100.0,total,AST,0.6195,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,tov,-1.7686,0.1739,1.0409,0.5185,-0.7277,0.5284,48185,100.0,total,TOV,2.0075,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,stl,2.1784,0.192,0.1482,0.5438,2.3266,0.5494,48185,100.0,total,STL,0.2726,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,blk,0.8888,0.1536,-0.1653,0.4181,0.7235,0.4242,48185,100.0,total,BLK,-0.3954,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,pf,-0.0153,0.0995,0.2195,0.319,0.2042,0.3215,48185,100.0,total,PF,0.6882,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,fg3m,1.5061,0.1254,0.0399,0.0758,1.5461,0.1448,48185,1000000.0,offense,3PM,0.5264,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,fg3_miss,-0.31,0.0804,0.0071,0.066,-0.3029,0.1023,48185,1000000.0,offense,3P miss,0.1071,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,fg2m,0.7109,0.058,-0.0483,0.064,0.6626,0.084,48185,1000000.0,offense,2PM,-0.7555,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,fg2_miss,-0.5673,0.0584,-0.0216,0.0662,-0.5889,0.0859,48185,1000000.0,offense,2P miss,-0.3261,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,ftm,0.6254,0.0505,-0.059,0.064,0.5663,0.0782,48185,1000000.0,offense,FTM,-0.923,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,ft_miss,-0.5249,0.1447,-0.0386,0.0804,-0.5635,0.1634,48185,1000000.0,offense,FT miss,-0.4797,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,orb,0.6332,0.0685,-0.0433,0.0746,0.5899,0.0988,48185,1000000.0,offense,ORB,-0.5796,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,drb,-0.0123,0.0359,0.0489,0.0625,0.0366,0.0692,48185,1000000.0,offense,DRB,0.7818,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,ast,0.4362,0.0385,0.0762,0.0588,0.5124,0.0676,48185,1000000.0,offense,AST,1.2966,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,tov,-0.8821,0.1127,0.0298,0.0786,-0.8522,0.1355,48185,1000000.0,offense,TOV,0.3798,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,stl,0.6458,0.1235,-0.0179,0.0807,0.6278,0.1451,48185,1000000.0,offense,STL,-0.222,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,blk,-0.1934,0.0992,0.0189,0.0789,-0.1745,0.1238,48185,1000000.0,offense,BLK,0.2397,positive = good on both sides; total = offense + defense
era_third,2017-2026,O,pf,-0.173,0.0647,0.0213,0.0754,-0.1517,0.0966,48185,1000000.0,offense,PF,0.2829,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg3m,0.4696,0.1409,-0.0429,0.0758,0.4267,0.1585,48185,1000000.0,defense,3PM,-0.566,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg3_miss,-0.3789,0.0897,0.0046,0.066,-0.3743,0.1099,48185,1000000.0,defense,3P miss,0.0697,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg2m,0.0754,0.0666,0.049,0.064,0.1244,0.0903,48185,1000000.0,defense,2PM,0.766,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,fg2_miss,-0.2276,0.0674,-0.0318,0.0662,-0.2593,0.0925,48185,1000000.0,defense,2P miss,-0.4799,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ftm,0.1911,0.0599,-0.0137,0.064,0.1774,0.0847,48185,1000000.0,defense,FTM,-0.2145,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ft_miss,-0.1328,0.1706,0.0133,0.0804,-0.1196,0.1869,48185,1000000.0,defense,FT miss,0.1649,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,orb,-0.1057,0.0785,0.0174,0.0747,-0.0882,0.1061,48185,1000000.0,defense,ORB,0.2334,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,drb,0.3562,0.0411,-0.0586,0.0626,0.2976,0.0722,48185,1000000.0,defense,DRB,-0.9363,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,ast,0.2333,0.0441,0.0887,0.0588,0.3221,0.071,48185,1000000.0,defense,AST,1.5095,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,tov,-0.8518,0.1312,0.0436,0.0786,-0.8082,0.1513,48185,1000000.0,defense,TOV,0.5548,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,stl,1.5369,0.1439,0.0345,0.0808,1.5714,0.163,48185,1000000.0,defense,STL,0.427,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,blk,1.0785,0.1149,-0.0164,0.079,1.0621,0.1369,48185,1000000.0,defense,BLK,-0.2071,positive = good on both sides; total = offense + defense
era_third,2017-2026,D,pf,0.1653,0.0743,0.0238,0.0754,0.1891,0.1035,48185,1000000.0,defense,PF,0.316,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg3m,1.9758,0.1899,-0.003,0.1072,1.9728,0.2157,48185,1000000.0,total,3PM,-0.0281,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg3_miss,-0.6888,0.1211,0.0117,0.0936,-0.6772,0.1508,48185,1000000.0,total,3P miss,0.1246,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg2m,0.7862,0.0883,0.0007,0.0923,0.7869,0.1245,48185,1000000.0,total,2PM,0.0074,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,fg2_miss,-0.7949,0.0892,-0.0533,0.0935,-0.8482,0.126,48185,1000000.0,total,2P miss,-0.5704,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ftm,0.8165,0.0783,-0.0728,0.0913,0.7437,0.116,48185,1000000.0,total,FTM,-0.7967,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ft_miss,-0.6578,0.2234,-0.0253,0.1136,-0.6831,0.2481,48185,1000000.0,total,FT miss,-0.2228,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,orb,0.5275,0.1049,-0.0258,0.1068,0.5017,0.1463,48185,1000000.0,total,ORB,-0.2419,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,drb,0.3439,0.0548,-0.0097,0.0896,0.3342,0.101,48185,1000000.0,total,DRB,-0.1083,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,ast,0.6695,0.0584,0.165,0.0839,0.8345,0.0986,48185,1000000.0,total,AST,1.9656,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,tov,-1.7339,0.1729,0.0735,0.1112,-1.6604,0.2031,48185,1000000.0,total,TOV,0.6606,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,stl,2.1827,0.1899,0.0166,0.1142,2.1992,0.2185,48185,1000000.0,total,STL,0.1449,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,blk,0.8851,0.1521,0.0026,0.1117,0.8876,0.1848,48185,1000000.0,total,BLK,0.023,positive = good on both sides; total = offense + defense
era_third,2017-2026,Total,pf,-0.0077,0.0987,0.0452,0.1072,0.0374,0.1423,48185,1000000.0,total,PF,0.4213,positive = good on both sides; total = offense + defense
era,1997-2026,O,fg3m,1.3904,0.0897,0.8337,0.3114,2.2242,0.3099,137830,100.0,offense,3PM,2.6771,positive = good on both sides; total = offense + defense
era,1997-2026,O,fg3_miss,-0.1796,0.0558,-0.4388,0.1943,-0.6183,0.1939,137830,100.0,offense,3P miss,-2.2583,positive = good on both sides; total = offense + defense
era,1997-2026,O,fg2m,0.7687,0.0354,-0.0402,0.1118,0.7285,0.1126,137830,100.0,offense,2PM,-0.36,positive = good on both sides; total = offense + defense
era,1997-2026,O,fg2_miss,-0.5729,0.0328,-0.0128,0.1043,-0.5858,0.1052,137830,100.0,offense,2P miss,-0.1231,positive = good on both sides; total = offense + defense
era,1997-2026,O,ftm,0.6084,0.0284,-0.0215,0.0799,0.5869,0.0807,137830,100.0,offense,FTM,-0.2689,positive = good on both sides; total = offense + defense
era,1997-2026,O,ft_miss,-0.3905,0.069,-0.3475,0.1815,-0.738,0.1838,137830,100.0,offense,FT miss,-1.9147,positive = good on both sides; total = offense + defense
era,1997-2026,O,orb,0.5254,0.0422,0.1351,0.1333,0.6605,0.1338,137830,100.0,offense,ORB,1.0138,positive = good on both sides; total = offense + defense
era,1997-2026,O,drb,0.0373,0.0228,-0.042,0.0732,-0.0047,0.073,137830,100.0,offense,DRB,-0.5732,positive = good on both sides; total = offense + defense
era,1997-2026,O,ast,0.475,0.0224,0.0117,0.0711,0.4867,0.0712,137830,100.0,offense,AST,0.1647,positive = good on both sides; total = offense + defense
era,1997-2026,O,tov,-0.9111,0.0641,0.2214,0.2006,-0.6898,0.2026,137830,100.0,offense,TOV,1.1038,positive = good on both sides; total = offense + defense
era,1997-2026,O,stl,0.6623,0.0698,-0.0327,0.2045,0.6296,0.2054,137830,100.0,offense,STL,-0.1598,positive = good on both sides; total = offense + defense
era,1997-2026,O,blk,-0.1237,0.0481,0.5403,0.1563,0.4166,0.1558,137830,100.0,offense,BLK,3.4567,positive = good on both sides; total = offense + defense
era,1997-2026,O,pf,-0.2363,0.0322,-0.0043,0.105,-0.2407,0.105,137830,100.0,offense,PF,-0.0412,positive = good on both sides; total = offense + defense
era,1997-2026,D,fg3m,0.3746,0.1007,-0.7516,0.3124,-0.3769,0.3153,137830,100.0,defense,3PM,-2.4056,positive = good on both sides; total = offense + defense
era,1997-2026,D,fg3_miss,-0.3765,0.0624,0.3491,0.1949,-0.0274,0.1971,137830,100.0,defense,3P miss,1.7912,positive = good on both sides; total = offense + defense
era,1997-2026,D,fg2m,0.0721,0.0405,0.3036,0.1121,0.3757,0.1149,137830,100.0,defense,2PM,2.7081,positive = good on both sides; total = offense + defense
era,1997-2026,D,fg2_miss,-0.2519,0.0377,-0.249,0.1046,-0.5008,0.1074,137830,100.0,defense,2P miss,-2.3805,positive = good on both sides; total = offense + defense
era,1997-2026,D,ftm,0.1707,0.0335,-0.1,0.0801,0.0707,0.083,137830,100.0,defense,FTM,-1.2488,positive = good on both sides; total = offense + defense
era,1997-2026,D,ft_miss,-0.1601,0.081,-0.2005,0.1818,-0.3606,0.1895,137830,100.0,defense,FT miss,-1.1029,positive = good on both sides; total = offense + defense
era,1997-2026,D,orb,-0.1889,0.0485,0.0137,0.1336,-0.1751,0.1365,137830,100.0,defense,ORB,0.1026,positive = good on both sides; total = offense + defense
era,1997-2026,D,drb,0.4067,0.0262,-0.0154,0.0733,0.3913,0.0744,137830,100.0,defense,DRB,-0.2094,positive = good on both sides; total = offense + defense
era,1997-2026,D,ast,0.1793,0.0256,-0.0854,0.0712,0.0939,0.0725,137830,100.0,defense,AST,-1.1997,positive = good on both sides; total = offense + defense
era,1997-2026,D,tov,-0.7193,0.0746,0.4471,0.2012,-0.2721,0.2072,137830,100.0,defense,TOV,2.2221,positive = good on both sides; total = offense + defense
era,1997-2026,D,stl,1.4863,0.0816,0.2234,0.2051,1.7098,0.2105,137830,100.0,defense,STL,1.0895,positive = good on both sides; total = offense + defense
era,1997-2026,D,blk,0.8817,0.0557,-0.478,0.1568,0.4037,0.159,137830,100.0,defense,BLK,-3.0494,positive = good on both sides; total = offense + defense
era,1997-2026,D,pf,0.1688,0.0369,0.0046,0.1051,0.1734,0.1068,137830,100.0,defense,PF,0.0439,positive = good on both sides; total = offense + defense
era,1997-2026,Total,fg3m,1.7651,0.1334,0.0822,0.4195,1.8472,0.4199,137830,100.0,total,3PM,0.1959,positive = good on both sides; total = offense + defense
era,1997-2026,Total,fg3_miss,-0.5561,0.0825,-0.0897,0.2622,-0.6457,0.2631,137830,100.0,total,3P miss,-0.342,positive = good on both sides; total = offense + defense
era,1997-2026,Total,fg2m,0.8409,0.0527,0.2633,0.1563,1.1042,0.1579,137830,100.0,total,2PM,1.6849,positive = good on both sides; total = offense + defense
era,1997-2026,Total,fg2_miss,-0.8248,0.0487,-0.2618,0.1438,-1.0866,0.1457,137830,100.0,total,2P miss,-1.821,positive = good on both sides; total = offense + defense
era,1997-2026,Total,ftm,0.7792,0.0434,-0.1215,0.1072,0.6576,0.1098,137830,100.0,total,FTM,-1.1338,positive = good on both sides; total = offense + defense
era,1997-2026,Total,ft_miss,-0.5506,0.1044,-0.548,0.2342,-1.0986,0.2414,137830,100.0,total,FT miss,-2.3399,positive = good on both sides; total = offense + defense
era,1997-2026,Total,orb,0.3365,0.0639,0.1488,0.187,0.4854,0.189,137830,100.0,total,ORB,0.7959,positive = good on both sides; total = offense + defense
era,1997-2026,Total,drb,0.4439,0.0346,-0.0573,0.1037,0.3866,0.104,137830,100.0,total,DRB,-0.5529,positive = good on both sides; total = offense + defense
era,1997-2026,Total,ast,0.6543,0.0337,-0.0737,0.0954,0.5806,0.0964,137830,100.0,total,AST,-0.7723,positive = good on both sides; total = offense + defense
era,1997-2026,Total,tov,-1.6304,0.0976,0.6685,0.2668,-0.9619,0.273,137830,100.0,total,TOV,2.506,positive = good on both sides; total = offense + defense
era,1997-2026,Total,stl,2.1486,0.1064,0.1908,0.2804,2.3394,0.2844,137830,100.0,total,STL,0.6804,positive = good on both sides; total = offense + defense
era,1997-2026,Total,blk,0.758,0.0728,0.0623,0.2083,0.8202,0.2094,137830,100.0,total,BLK,0.2989,positive = good on both sides; total = offense + defense
era,1997-2026,Total,pf,-0.0675,0.0484,0.0003,0.1451,-0.0672,0.1462,137830,100.0,total,PF,0.002,positive = good on both sides; total = offense + defense
window,1997-1999,O,fg3m,0.5405,0.2815,0.8326,1.1507,1.373,1.1423,11465,100.0,offense,3PM,0.7236,positive = good on both sides; total = offense + defense
window,1997-1999,O,fg3_miss,0.2576,0.1657,-0.4659,0.6561,-0.2083,0.651,11465,100.0,offense,3P miss,-0.7101,positive = good on both sides; total = offense + defense
window,1997-1999,O,fg2m,0.7427,0.0942,0.2235,0.3654,0.9662,0.3613,11465,100.0,offense,2PM,0.6117,positive = good on both sides; total = offense + defense
window,1997-1999,O,fg2_miss,-0.5196,0.0822,0.2923,0.314,-0.2273,0.3117,11465,100.0,offense,2P miss,0.9308,positive = good on both sides; total = offense + defense
window,1997-1999,O,ftm,0.5535,0.0781,-0.5972,0.2826,-0.0437,0.2813,11465,100.0,offense,FTM,-2.1135,positive = good on both sides; total = offense + defense
window,1997-1999,O,ft_miss,-0.0634,0.1707,0.4881,0.5462,0.4247,0.542,11465,100.0,offense,FT miss,0.8935,positive = good on both sides; total = offense + defense
window,1997-1999,O,orb,0.2265,0.1155,-0.2868,0.4582,-0.0602,0.4541,11465,100.0,offense,ORB,-0.6258,positive = good on both sides; total = offense + defense
window,1997-1999,O,drb,0.1644,0.0705,-0.0872,0.2697,0.0772,0.2659,11465,100.0,offense,DRB,-0.3234,positive = good on both sides; total = offense + defense
window,1997-1999,O,ast,0.4895,0.0623,-0.1266,0.2351,0.3629,0.2329,11465,100.0,offense,AST,-0.5384,positive = good on both sides; total = offense + defense
window,1997-1999,O,tov,-0.8592,0.1663,0.1584,0.6172,-0.7008,0.6146,11465,100.0,offense,TOV,0.2566,positive = good on both sides; total = offense + defense
window,1997-1999,O,stl,0.5709,0.179,-0.0422,0.6151,0.5287,0.6081,11465,100.0,offense,STL,-0.0686,positive = good on both sides; total = offense + defense
window,1997-1999,O,blk,-0.0295,0.1149,0.5542,0.4364,0.5247,0.4304,11465,100.0,offense,BLK,1.2699,positive = good on both sides; total = offense + defense
window,1997-1999,O,pf,-0.2599,0.0822,0.1601,0.3161,-0.0997,0.3138,11465,100.0,offense,PF,0.5067,positive = good on both sides; total = offense + defense
window,1997-1999,D,fg3m,-0.5369,0.309,-1.2372,1.1569,-1.7741,1.1569,11465,100.0,defense,3PM,-1.0694,positive = good on both sides; total = offense + defense
window,1997-1999,D,fg3_miss,0.015,0.1823,0.9348,0.6589,0.9498,0.6591,11465,100.0,defense,3P miss,1.4188,positive = good on both sides; total = offense + defense
window,1997-1999,D,fg2m,0.4662,0.1039,0.2042,0.3662,0.6704,0.365,11465,100.0,defense,2PM,0.5575,positive = good on both sides; total = offense + defense
window,1997-1999,D,fg2_miss,-0.539,0.0914,0.0736,0.3146,-0.4654,0.3151,11465,100.0,defense,2P miss,0.2339,positive = good on both sides; total = offense + defense
window,1997-1999,D,ftm,0.1679,0.0883,0.1085,0.2833,0.2764,0.2851,11465,100.0,defense,FTM,0.383,positive = good on both sides; total = offense + defense
window,1997-1999,D,ft_miss,-0.1415,0.1904,-0.2879,0.5474,-0.4295,0.5506,11465,100.0,defense,FT miss,-0.5261,positive = good on both sides; total = offense + defense
window,1997-1999,D,orb,-0.3976,0.1281,-0.0338,0.4599,-0.4314,0.4596,11465,100.0,defense,ORB,-0.0735,positive = good on both sides; total = offense + defense
window,1997-1999,D,drb,0.5331,0.0776,0.4067,0.2702,0.9398,0.2683,11465,100.0,defense,DRB,1.5054,positive = good on both sides; total = offense + defense
window,1997-1999,D,ast,0.1025,0.069,0.2356,0.236,0.3381,0.2357,11465,100.0,defense,AST,0.9984,positive = good on both sides; total = offense + defense
window,1997-1999,D,tov,-0.7921,0.1866,-0.0008,0.6197,-0.7928,0.6238,11465,100.0,defense,TOV,-0.0012,positive = good on both sides; total = offense + defense
window,1997-1999,D,stl,1.694,0.2015,-0.8488,0.6167,0.8452,0.6166,11465,100.0,defense,STL,-1.3765,positive = good on both sides; total = offense + defense
window,1997-1999,D,blk,0.7855,0.1274,-0.4157,0.4368,0.3698,0.4342,11465,100.0,defense,BLK,-0.9517,positive = good on both sides; total = offense + defense
window,1997-1999,D,pf,0.3089,0.0911,0.7397,0.3176,1.0486,0.3181,11465,100.0,defense,PF,2.3289,positive = good on both sides; total = offense + defense
window,1997-1999,Total,fg3m,0.0036,0.4197,-0.4046,1.5488,-0.401,1.5435,11465,100.0,total,3PM,-0.2612,positive = good on both sides; total = offense + defense
window,1997-1999,Total,fg3_miss,0.2726,0.2473,0.4689,0.8978,0.7415,0.8943,11465,100.0,total,3P miss,0.5223,positive = good on both sides; total = offense + defense
window,1997-1999,Total,fg2m,1.2089,0.1409,0.4277,0.5535,1.6366,0.5493,11465,100.0,total,2PM,0.7727,positive = good on both sides; total = offense + defense
window,1997-1999,Total,fg2_miss,-1.0586,0.1231,0.3659,0.4538,-0.6927,0.4522,11465,100.0,total,2P miss,0.8062,positive = good on both sides; total = offense + defense
window,1997-1999,Total,ftm,0.7214,0.1177,-0.4887,0.3801,0.2327,0.3811,11465,100.0,total,FTM,-1.2858,positive = good on both sides; total = offense + defense
window,1997-1999,Total,ft_miss,-0.2049,0.2558,0.2001,0.7534,-0.0048,0.7538,11465,100.0,total,FT miss,0.2656,positive = good on both sides; total = offense + defense
window,1997-1999,Total,orb,-0.1711,0.1728,-0.3206,0.6336,-0.4916,0.6306,11465,100.0,total,ORB,-0.5059,positive = good on both sides; total = offense + defense
window,1997-1999,Total,drb,0.6975,0.1064,0.3195,0.3844,1.017,0.3799,11465,100.0,total,DRB,0.8312,positive = good on both sides; total = offense + defense
window,1997-1999,Total,ast,0.592,0.0937,0.1091,0.3345,0.701,0.3328,11465,100.0,total,AST,0.3261,positive = good on both sides; total = offense + defense
window,1997-1999,Total,tov,-1.6513,0.251,0.1576,0.8705,-1.4936,0.873,11465,100.0,total,TOV,0.1811,positive = good on both sides; total = offense + defense
window,1997-1999,Total,stl,2.2649,0.2714,-0.891,0.8404,1.3739,0.8367,11465,100.0,total,STL,-1.0602,positive = good on both sides; total = offense + defense
window,1997-1999,Total,blk,0.756,0.1738,0.1385,0.6105,0.8945,0.6041,11465,100.0,total,BLK,0.2269,positive = good on both sides; total = offense + defense
window,1997-1999,Total,pf,0.049,0.1241,0.8998,0.4535,0.9488,0.4526,11465,100.0,total,PF,1.984,positive = good on both sides; total = offense + defense
window,2000-2002,O,fg3m,1.376,0.2913,0.7726,1.2761,2.1486,1.2666,11662,100.0,offense,3PM,0.6054,positive = good on both sides; total = offense + defense
window,2000-2002,O,fg3_miss,-0.0883,0.1738,-0.1498,0.7686,-0.2381,0.7635,11662,100.0,offense,3P miss,-0.1949,positive = good on both sides; total = offense + defense
window,2000-2002,O,fg2m,0.7995,0.0891,0.2402,0.328,1.0396,0.3268,11662,100.0,offense,2PM,0.7323,positive = good on both sides; total = offense + defense
window,2000-2002,O,fg2_miss,-0.4485,0.0788,-0.1337,0.3263,-0.5822,0.3251,11662,100.0,offense,2P miss,-0.4096,positive = good on both sides; total = offense + defense
window,2000-2002,O,ftm,0.6317,0.0794,0.1368,0.3112,0.7684,0.3091,11662,100.0,offense,FTM,0.4395,positive = good on both sides; total = offense + defense
window,2000-2002,O,ft_miss,-0.2484,0.1777,0.3822,0.5188,0.1338,0.5183,11662,100.0,offense,FT miss,0.7366,positive = good on both sides; total = offense + defense
window,2000-2002,O,orb,0.4338,0.1107,0.4062,0.4584,0.84,0.4546,11662,100.0,offense,ORB,0.8862,positive = good on both sides; total = offense + defense
window,2000-2002,O,drb,0.06,0.0663,-0.0901,0.2743,-0.0301,0.2713,11662,100.0,offense,DRB,-0.3285,positive = good on both sides; total = offense + defense
window,2000-2002,O,ast,0.4692,0.0578,0.3056,0.2167,0.7748,0.2148,11662,100.0,offense,AST,1.4098,positive = good on both sides; total = offense + defense
window,2000-2002,O,tov,-1.0493,0.1583,-0.4078,0.6382,-1.4571,0.6359,11662,100.0,offense,TOV,-0.639,positive = good on both sides; total = offense + defense
window,2000-2002,O,stl,0.3283,0.1844,0.3236,0.6594,0.6519,0.6578,11662,100.0,offense,STL,0.4908,positive = good on both sides; total = offense + defense
window,2000-2002,O,blk,-0.1136,0.1185,-0.1468,0.5415,-0.2604,0.5371,11662,100.0,offense,BLK,-0.2711,positive = good on both sides; total = offense + defense
window,2000-2002,O,pf,-0.2976,0.0755,0.1863,0.2968,-0.1113,0.2956,11662,100.0,offense,PF,0.6278,positive = good on both sides; total = offense + defense
window,2000-2002,D,fg3m,0.1674,0.3195,-1.1922,1.2814,-1.0249,1.2797,11662,100.0,defense,3PM,-0.9304,positive = good on both sides; total = offense + defense
window,2000-2002,D,fg3_miss,-0.2483,0.191,0.8857,0.7727,0.6374,0.7723,11662,100.0,defense,3P miss,1.1462,positive = good on both sides; total = offense + defense
window,2000-2002,D,fg2m,0.1222,0.0998,0.3389,0.3293,0.4611,0.3315,11662,100.0,defense,2PM,1.0292,positive = good on both sides; total = offense + defense
window,2000-2002,D,fg2_miss,-0.308,0.0884,-0.4225,0.3277,-0.7305,0.3291,11662,100.0,defense,2P miss,-1.289,positive = good on both sides; total = offense + defense
window,2000-2002,D,ftm,0.2628,0.0888,-0.0517,0.312,0.211,0.3128,11662,100.0,defense,FTM,-0.1658,positive = good on both sides; total = offense + defense
